gene,arm,median_loss,median_neutral,condition,norm_exp
MFAP4,17p,4.750721140224906,-2.6124362444595004,non_sig,7.363157384684406
FGL1,8p,-0.513734416667546,-0.639685958795352,non_sig,0.1259515421278059
FIBCD1,9q,-0.8151574517892566,-0.38436482961143903,non_sig,-0.43079262217781755
FGG,4q,-0.301858715510294,-0.3526470746617435,non_sig,0.050788359151449525
ANGPTL4,19p,-0.434677856391377,-0.197339815408531,non_sig,-0.23733804098284603
FGL2,7q,-0.613025659966975,0.03961470723497755,non_sig,-0.6526403672019525
ANGPT2,8p,-0.677893231254376,-0.536520704823986,non_sig,-0.14137252643039
CBR1,21q,-0.13137367327788,0.0423628709077674,non_sig,-0.17373654418564738
DHRS7B,17p,-0.18638101006285201,-0.1002226111720837,non_sig,-0.08615839889076832
DHRS4,14q,-0.123892355531897,0.147619412793019,non_sig,-0.27151176832491597
CBR3,21q,-0.247027668425048,0.0030043809068105,non_sig,-0.2500320493318585
DHRS11,17q,-0.306184272137497,0.0298532856988433,non_sig,-0.3360375578363403
DHRS2,14q,-0.831147727404812,-0.745228480486773,non_sig,-0.08591924691803898
FAM110A,20p,-0.34959834506062104,-0.127557553535499,non_sig,-0.22204079152512204
FAM110C,2p,-0.211038980821859,-0.231931332635154,non_sig,0.02089235181329499
INSM1,20p,-0.771708384429925,-0.38242733559999,non_sig,-0.389281048829935
BTBD3,20p,-0.17947833644594766,-0.371255034382892,non_sig,0.19177669793694432
BTBD1,15q,0.0891028370410381,-0.0114974712264649,non_sig,0.10060030826750299
BTBD2,19p,-0.1094436567135545,0.0030165305048497,non_sig,-0.1124601872184042
PCSK2,20p,-0.6490929703050354,-0.5785947385432655,non_sig,-0.07049823176176995
PCSK6,15q,-0.106873088352855,0.08295148802885904,non_sig,-0.18982457638171404
FURIN,15q,-0.245590061375213,-0.0681379234627953,non_sig,-0.1774521379124177
PCSK1,5q,-0.17342139059612,-0.587487802055568,non_sig,0.41406641145944806
PCSK7,11q,-0.167940576481451,-0.13873045929018274,non_sig,-0.02921011719126826
PCSK5,9q,0.217052390153337,-0.203111461420286,non_sig,0.420163851573623
SGCD,5q,-0.788527228406254,-0.683920882117995,non_sig,-0.10460634628825904
RBM26,13q,-0.2513044992495555,0.11050500500601271,non_sig,-0.36180950425556824
RBM27,5q,-0.0382898986986149,0.055912919251390844,non_sig,-0.09420281795000573
DGKH,13q,-0.168507350224822,0.0748837787724814,non_sig,-0.2433911289973034
DGKD,2q,-0.0303417930509316,-0.0947619236217601,non_sig,0.0644201305708285
DGKQ,4p,-0.1771604796461445,0.08200229770813841,non_sig,-0.25916277735428295
DGKZ,11p,-0.278288590265716,-0.129896617434979,non_sig,-0.14839197283073702
DGKB,7p,-0.410430304618469,-0.24974531191051452,non_sig,-0.1606849927079545
DGKE,17q,-0.4013506210154155,0.174389547967432,non_sig,-0.5757401689828475
DGKA,12q,-0.250570475035237,-0.09890892181631825,non_sig,-0.15166155321891875
CST5,20p,-1.03262093593708,-0.3878727847600381,non_sig,-0.6447481511770419
CST6,11q,-0.789765383486019,-0.9303267752163871,non_sig,0.14056139173036808
CST3,20p,-0.189008488051862,-0.0211547515747901,non_sig,-0.16785373647707189
CST4,20p,-0.859401420588489,-0.645719356631954,non_sig,-0.213682063956535
CST1,20p,0.350995678275604,-0.707181527839648,non_sig,1.0581772061152521
CST7,20p,-1.0645322829041248,-0.9800885722443134,non_sig,-0.08444371065981138
XRN2,20p,-0.360069786074276,-0.05093287446690075,non_sig,-0.3091369116073752
XRN1,3q,-0.182837261133741,-0.04051870834098705,non_sig,-0.14231855279275393
BTG3,21q,-0.1439989839530295,0.07931435667154971,non_sig,-0.22331334062457922
SNRPB2,20p,-0.0477745478229384,-0.0082237787544234,non_sig,-0.039550769068515
SNRPA,19q,-0.06757977550265976,0.0039526862261189495,non_sig,-0.07153246172877871
SUMO3,21q,-0.09372819125322095,-0.0247042941709709,non_sig,-0.06902389708225004
SUMO2,17q,-0.183890759154575,-0.037189467269396995,non_sig,-0.146701291885178
SUCLA2,13q,-0.177531873212961,0.0824005904456652,non_sig,-0.2599324636586262
SUCLG2,3p,0.016281094818396,0.07544843679579835,non_sig,-0.05916734197740235
SAMSN1,21q,-0.795207743125879,-0.723477113456355,non_sig,-0.07173062966952404
SASH1,6q,-0.287259707209296,-0.0510834798845549,non_sig,-0.23617622732474108
GGT1,22q,-0.3077559423418685,-0.30607608538452447,non_sig,-0.001679856957344017
GGT5,22q,-0.580398015886709,0.0064396393494248,non_sig,-0.5868376552361338
CFL2,14q,-0.0129392310552186,0.154381020351502,non_sig,-0.1673202514067206
HIF1A,14q,-0.16734216925475498,0.1558575472271195,non_sig,-0.3231997164818745
STK35,20p,-0.26239356968182953,-0.125757083900538,non_sig,-0.13663648578129153
ABHD13,13q,-0.25533540471291,0.0515970174274092,non_sig,-0.3069324221403192
ABHD12,20p,-0.287015257716965,-0.0008641070968194,non_sig,-0.2861511506201456
ABHD17A,19p,-0.10768692553137099,-0.046077979702389055,non_sig,-0.06160894582898194
SNAI2,8q,-0.07291958244054153,-0.5730929330657974,non_sig,0.5001733506252559
RRP1B,21q,-0.185338203164851,0.0102444043789531,non_sig,-0.1955826075438041
RRP1,21q,-0.134859106970999,0.0285825111021949,non_sig,-0.1634416180731939
HTR2B,2q,0.045998837115851,-0.25183428078841097,non_sig,0.297833117904262
SPTLC3,20p,-0.3735882035427045,-0.317823712300638,non_sig,-0.055764491242066505
SPTLC2,14q,-0.172063117772123,-0.119595452188713,non_sig,-0.05246766558341
GCAT,22q,-0.153963870310346,-0.025731159359170447,non_sig,-0.12823271095117555
ALAS1,3p,0.101205069815451,-0.03953342957587985,non_sig,0.14073849939133085
SPTLC1,9q,-0.0129761956672199,-0.0150216900171219,non_sig,0.002045494349902
SLC23A2,20p,-0.286205208954821,-0.0428722073853808,non_sig,-0.24333300156944018
TASP1,20p,-0.181927185140983,0.0379175790552612,non_sig,-0.21984476419624419
AGA,4q,0.05095332635017675,0.213887068000609,non_sig,-0.16293374165043226
ASRGL1,11q,-0.734564552950965,-0.272380611588924,non_sig,-0.462183941362041
PPP1R16A,8q,0.101900813134216,-0.0668623715048422,non_sig,0.1687631846390582
TMTC4,13q,-0.0803326733390315,0.1547362125433615,non_sig,-0.235068885882393
TMTC2,12q,-0.161056559833902,-0.02498587352574725,non_sig,-0.13607068630815475
TMTC3,12q,-0.19726787683368402,0.021854651677986753,non_sig,-0.21912252851167077
DHX35,20q,-0.360840119364485,-0.1507118851148545,non_sig,-0.2101282342496305
DHX30,3p,-0.180365041798428,0.0212842034984728,non_sig,-0.2016492452969008
DHX40,17q,-0.274273931091074,-0.08291324976461595,non_sig,-0.19136068132645806
DHX37,12q,-0.10575901692316539,0.00267272631553035,non_sig,-0.10843174323869574
DHX33,17p,-0.0581279236938074,-0.0697101335080841,non_sig,0.011582209814276698
DHX57,2p,-0.0891346102449014,-0.08937954979199006,non_sig,0.0002449395470886656
DHX8,17q,-0.243831853394811,-0.0025688166924809,non_sig,-0.2412630367023301
DHX34,19q,-0.104275768074737,-0.01279949104846595,non_sig,-0.09147627702627105
DHX9,1q,-0.162941606059612,-0.0597192959092421,non_sig,-0.1032223101503699
DHX15,4p,-0.12806979065437252,-0.0399869010167131,non_sig,-0.08808288963765942
DHX29,5q,-0.0543280403305715,0.0109189659436588,non_sig,-0.0652470062742303
DHX16,6p,-0.12073537892292435,-0.00150505937317435,non_sig,-0.11923031954975
YTHDC2,5q,-0.277024759842943,0.0265125690739648,non_sig,-0.3035373289169078
DHX32,10q,-0.0945528897319862,0.016605929732575,non_sig,-0.11115881946456119
DHX38,16q,-0.237981257124952,-0.06160919052234459,non_sig,-0.1763720666026074
DHX36,3q,-0.202686912060417,-0.062444443936906104,non_sig,-0.1402424681235109
AGPAT3,21q,-0.151647373822403,0.04547268787384095,non_sig,-0.19712006169624396
AGPAT4,6q,-0.271415537757011,0.09533361734806406,non_sig,-0.36674915510507505
AGPAT5,8p,-0.319708899571408,0.13337772088258548,non_sig,-0.4530866204539935
LCLAT1,2p,-0.0608440431415794,-0.0531121735519135,non_sig,-0.007731869589665902
TOX2,20q,-0.8418479356752235,-0.3187819434297585,non_sig,-0.523065992245465
TOX,8q,-0.445065861355535,-0.3970814254076955,non_sig,-0.04798443594783952
TOX4,14q,-0.199619919310487,0.104911003181838,non_sig,-0.304530922492325
TNFRSF19,13q,-0.259848951183402,-0.562216005189786,non_sig,0.302367054006384
EYA1,8q,0.976520370445696,-0.08851106876872959,non_sig,1.0650314392144256
EYA4,6q,-0.201780412690802,-0.3599970124813955,non_sig,0.1582165997905935
EYA3,1p,-0.17980585071379,-0.0073401054516033,non_sig,-0.1724657452621867
CARS2,13q,-0.273837577987167,0.00583029663280475,non_sig,-0.2796678746199718
DYRK1A,21q,-0.251603590245213,-0.0432165354119318,non_sig,-0.2083870548332812
CLK4,5q,-0.320907229642045,0.06447590683565779,non_sig,-0.3853831364777028
CLK1,2q,-0.125473809196459,-0.0559819741234715,non_sig,-0.0694918350729875
CLK2,1q,-0.2337334864775215,-0.0247924755923177,non_sig,-0.2089410108852038
CLK3,15q,-0.120718962513451,-0.072916529208275,non_sig,-0.047802433305176
DYRK1B,19q,-0.0647611335956132,-0.065740792589784,non_sig,0.0009796589941708095
MTRF1,13q,-0.144942553820189,-0.0323710528722215,non_sig,-0.1125715009479675
MTRF1L,6q,-0.204613181812265,0.0812973348320547,non_sig,-0.2859105166443197
FAM83D,20q,-0.265595530668746,-0.1451899234062745,non_sig,-0.12040560726247151
FAM83F,22q,-0.143515494583299,-0.4873687181536675,non_sig,0.3438532235703685
FAM83G,17p,-0.134268576255971,0.144642503399042,non_sig,-0.278911079655013
FAM83C,20q,-0.624951239251718,-0.37054328744411047,non_sig,-0.25440795180760756
FAM83E,19q,0.09077225359988911,0.0886923172031552,non_sig,0.002079936396733914
FAM83A,8q,-0.927311903915445,-0.5033435099502009,non_sig,-0.4239683939652441
SLC2A10,20q,-1.0016969392657153,-0.319414220601351,non_sig,-0.6822827186643643
SLC2A5,1p,-0.702777410832282,-0.7717565849927686,non_sig,0.0689791741604866
SLC2A1,1p,-0.23321822755647,-0.3020467135983065,non_sig,0.06882848604183647
SLC2A3,12p,-0.859109763183377,-0.557734018181455,non_sig,-0.301375745001922
SLC2A6,9q,-0.00900685710837755,-0.15687863258886,non_sig,0.14787177548048247
SLC2A2,3q,-1.0321516236757171,-0.504595102979048,non_sig,-0.5275565206966691
SLC2A8,9q,-0.1108315907588106,-0.0034263600891735,non_sig,-0.1074052306696371
SLC2A12,6q,-0.31645521817541244,0.521251397064812,non_sig,-0.8377066152402245
SLC2A13,12q,-0.21049235859951998,0.036706757779365606,non_sig,-0.24719911637888559
NAA16,13q,-0.169675486725939,-0.050524094867028496,non_sig,-0.1191513918589105
NAA15,4q,-0.21365605906562551,0.02710821478417165,non_sig,-0.24076427384979715
NCOA3,20q,-0.2891039156280485,-0.1586317472676505,non_sig,-0.130472168360398
NCOA2,8q,-0.357760735652015,-0.05203648275491435,non_sig,-0.30572425289710065
NCOA1,2p,-0.136986272009217,-0.0659191178451567,non_sig,-0.07106715416406031
F2RL1,5q,-0.004428859574822,-0.08563263121653895,non_sig,0.08120377164171695
F2R,5q,-0.7141008331598084,-0.15594422951255,non_sig,-0.5581566036472585
PREX1,20q,-0.523758854414725,-0.338973960577275,non_sig,-0.18478489383745
PREX2,8q,-0.207774869480765,-0.146033300923117,non_sig,-0.06174156855764801
DEPTOR,8q,-0.5342480710514435,-0.320866430991948,non_sig,-0.21338164005949545
NETO2,16q,-0.265195571467625,0.177872582758667,non_sig,-0.443068154226292
CNDP2,18q,-0.30605486914792,0.134812788626131,non_sig,-0.440867657774051
ZMYM4,1p,-0.232288094838801,-0.02086204775221245,non_sig,-0.21142604708658855
ZMYM6,1p,-0.02917850115934245,-0.143964877741827,non_sig,0.11478637658248456
PTGIS,20q,-0.517415783321499,-0.7958008415162,non_sig,0.27838505819470105
ATP9A,20q,-0.21166456249527124,-0.10009466507232684,non_sig,-0.1115698974229444
ATP8A1,4p,-0.5285822251776251,-0.131581129742426,non_sig,-0.3970010954351991
ATP11B,3q,-0.134281905211328,-0.1197313868681635,non_sig,-0.014550518343164495
ATP10B,5q,-0.329880981175489,-0.689582537057308,non_sig,0.359701555881819
ATP10A,15q,-0.0346252405025638,0.0864245854171123,non_sig,-0.1210498259196761
ATP11A,13q,-0.160646667396012,0.0162466194325236,non_sig,-0.17689328682853558
ATP8B1,18q,0.183259705797492,-0.431525936484613,non_sig,0.614785642282105
ATP10D,4p,-0.024768845891268848,-0.07641417473201881,non_sig,0.05164532884074996
ATP8B2,1q,0.939818072917572,-0.488744083671473,non_sig,1.428562156589045
ATP9B,18q,-0.0798642792603318,-0.0364373714568612,non_sig,-0.043426907803470596
ATP8B3,19p,0.0239320409616948,-0.0408782954523288,non_sig,0.0648103364140236
RALY,20q,-0.1879044088001315,-0.115962980665994,non_sig,-0.07194142813413751
RALYL,8q,-0.8212561737725506,0.16859285858088502,non_sig,-0.9898490323534356
HNRNPC,14q,-0.15641409090566358,0.06647935110179301,non_sig,-0.2228934420074566
LATS2,13q,0.0134130488802147,0.0511798688664888,non_sig,-0.0377668199862741
SGK2,20q,-0.595541372946496,-0.3587810337703035,non_sig,-0.2367603391761925
LATS1,6q,-0.299650917015944,0.1011740084022291,non_sig,-0.40082492541817305
PKNOX1,21q,-0.0631263993581624,-0.0063778290406721,non_sig,-0.0567485703174903
MEIS1,2p,-0.124489662999195,-0.0778751588370067,non_sig,-0.046614504162188306
MEIS2,15q,0.5104277868883955,-0.25009222253944,non_sig,0.7605200094278355
CBS,21q,-0.421969573487812,-0.11872492238503,non_sig,-0.303244651102782
SRR,17p,-0.35583346698799345,0.076921059010289,non_sig,-0.43275452599828246
SDSL,12q,-0.11124832470265271,-0.027052473885506398,non_sig,-0.08419585081714631
SHISA2,13q,-0.3621979361633575,-0.394670175573249,non_sig,0.03247223940989152
SHISA3,4p,-0.122023608206705,-0.585611395033468,non_sig,0.46358778682676305
SLC17A5,6q,-0.06630295395460685,-0.02866811361598465,non_sig,-0.0376348403386222
FRY,13q,-0.113526324961856,-0.0094319257707076,non_sig,-0.10409439919114839
FRYL,4p,-0.208288513245391,0.110780912754343,non_sig,-0.319069425999734
PIAS2,18q,-0.17192723882564248,0.244993947277684,non_sig,-0.4169211861033265
PIAS1,15q,-0.10283355573393,-0.06174120964887115,non_sig,-0.041092346085058844
PIAS3,1q,0.0184464841681314,-0.034557195458895,non_sig,0.0530036796270264
PIAS4,19p,-0.0500197360687026,-0.0925627617203759,non_sig,0.042543025651673304
PSMA7,20q,-0.279825317066705,0.0131630795642969,non_sig,-0.2929883966310019
PSMA1,11p,-0.1183300418712635,0.054942785342920145,non_sig,-0.17327282721418363
PSMA2,7p,-0.0572027878485667,0.0348162248701025,non_sig,-0.09201901271866919
PSMA3,14q,-0.0808067067480935,0.0657472097789079,non_sig,-0.1465539165270014
PSMA8,18q,0.0181018134655584,-0.0130916424137857,non_sig,0.0311934558793441
PSMA4,15q,-0.0424512643553421,-0.017773053400190447,non_sig,-0.02467821095515165
PSMA5,1p,-0.0061721983089112,0.03230146041180635,non_sig,-0.03847365872071755
PSMA6,14q,-0.0580887180111373,0.0750849188685528,non_sig,-0.13317363687969008
HDHD2,18q,-0.43124254065173495,0.32296304472059545,non_sig,-0.7542055853723304
LHPP,10q,-0.160000052044927,-0.0970527252481609,non_sig,-0.06294732679676611
PGP,16p,-0.264100241855805,0.16872069021658798,non_sig,-0.43282093207239297
PDXP,22q,-0.3561433550531635,0.10606111419543149,non_sig,-0.46220446924859504
U2AF1,21q,-0.0042324683341275,0.022816759701182,non_sig,-0.0270492280353095
PMEPA1,20q,-0.184762815436161,-0.680690120374859,non_sig,0.49592730493869797
PDS5B,13q,-0.104639977806154,0.03606126074026105,non_sig,-0.14070123854641506
PDS5A,4p,-0.187479280581079,-0.0095991446390732,non_sig,-0.1778801359420058
SKOR1,15q,-0.035314893105816744,-0.188092219500561,non_sig,0.15277732639474423
SOX9,17q,-0.24590490062403603,0.0367011796548806,non_sig,-0.28260608027891665
SOX12,20p,-0.3827298549764935,0.07643963138090135,non_sig,-0.45916948635739485
ACSS1,20p,-0.4278114616441855,-0.0568648415649564,non_sig,-0.3709466200792291
ACSS3,12q,-0.34309729393141,-0.758067671389172,non_sig,0.414970377457762
AACS,12q,-0.0018183356764265002,-0.08135383577776525,non_sig,0.07953550010133875
ACSM2B,16p,-0.38200484686186353,-0.176869457129907,non_sig,-0.20513538973195652
ACSS2,20q,-0.6770253494842665,-0.234788952534877,non_sig,-0.44223639694938954
ACSM3,16p,-0.498631123527922,-0.517018063870764,non_sig,0.018386940342841995
UTP14C,13q,-0.0736848401517582,-0.0363807119919771,non_sig,-0.037304128159781104
INTS6,13q,-0.153137349190766,-0.0128563335458866,non_sig,-0.14028101564487938
TAF4B,18q,-0.0966699381124859,-0.1999416889388335,non_sig,0.10327175082634758
TAF4,20q,0.004612473157804598,-0.01393814126341445,non_sig,0.018550614421219046
B4GALT5,20q,-0.196920560653415,-0.193940538963356,non_sig,-0.0029800216900590093
B4GALT6,18q,-0.175081736789981,0.02263342905346065,non_sig,-0.19771516584344168
B4GALT1,9p,0.030100099320443,-0.09344979391857375,non_sig,0.12354989323901674
B4GALT4,3q,-0.366809679038206,-0.12857767166872,non_sig,-0.238232007369486
B4GALT3,1q,-0.188519098156633,-0.0434787732940315,non_sig,-0.14504032486260152
B4GALT2,1p,-0.0778081381982645,-0.0575905779219095,non_sig,-0.020217560276355004
B4GALT7,5q,-0.11660450205752,-0.0004868483842611735,non_sig,-0.11611765367325882
DSG3,18q,-0.573007541072506,-0.761826754029861,non_sig,0.18881921295735504
DSG2,18q,0.312757553374925,-0.6182023252003794,non_sig,0.9309598785753044
DSC2,18q,0.220274648416531,-0.7316063120363925,non_sig,0.9518809604529235
SALL4,20q,-0.49624224157165553,-0.716862878818551,non_sig,0.2206206372468955
SALL2,14q,-0.520152643041664,-0.0781682440800093,non_sig,-0.44198439896165465
SALL1,16q,-0.179447455128411,-0.233217711800763,non_sig,0.053770256672351996
SALL3,18q,-0.621922896519932,-0.934952111076989,non_sig,0.3130292145570569
SLC19A1,21q,-0.159919674257443,-0.07358231662794645,non_sig,-0.08633735762949654
SLC19A2,1q,-0.287431210053494,-0.132942184232008,non_sig,-0.154489025821486
SCP2,1p,-0.0627348808900572,-0.0112710317603548,non_sig,-0.0514638491297024
BHLHE22,8q,-0.4698788075192505,-0.628646209191529,non_sig,0.15876740167227854
NDRG3,20q,-0.20913563076470798,-0.11874514002062,non_sig,-0.09039049074408798
NDRG2,14q,-0.0763552446455511,-0.06927059182659785,non_sig,-0.007084652818953249
NDRG4,16q,-0.15512471425439,-0.253378859739126,non_sig,0.09825414548473599
NDRG1,8q,-0.490150672227739,-0.339643538461055,non_sig,-0.150507133766684
RNF6,13q,-0.214182810696831,0.116146654590011,non_sig,-0.33032946528684204
SCN5A,3p,-0.009142062440489485,-0.524315772796069,non_sig,0.5151737103555796
CACNA1A,19p,-0.0633731370570367,0.1780310400952545,non_sig,-0.2414041771522912
LIPG,18q,-0.38777209167341153,0.102251379361777,non_sig,-0.4900234710351885
LIPH,3q,-0.08162827488466351,0.03848945641765926,non_sig,-0.12011773130232277
LIPC,15q,0.0234901484351195,-0.406486292886647,non_sig,0.4299764413217665
LPL,8p,-0.5186350496209879,-0.19531070348255,non_sig,-0.32332434613843797
NFATC2,20q,0.1284340644668639,-0.5664891012222335,non_sig,0.6949231656890974
NFATC4,14q,-0.615659176533034,-0.10351129926533,non_sig,-0.512147877267704
NFATC1,18q,-0.491975909047702,0.138320390938789,non_sig,-0.630296299986491
NFATC3,16q,-0.194290508778294,-0.131098541996228,non_sig,-0.06319196678206601
FAM3B,21q,-0.117698037103364,-1.07524438720567,non_sig,0.957546350102306
FAM3D,3p,-0.390824584859668,-0.43154560360925653,non_sig,0.040721018749588556
FAM3C,7q,-0.122351490736971,-0.1925848299866325,non_sig,0.0702333392496615
MEX3C,18q,-0.36663153180380603,0.23130268376826152,non_sig,-0.5979342155720675
MEX3B,15q,-0.07360047518978524,-0.122926589032897,non_sig,0.04932611384311175
MEX3A,1q,-0.6329117853783255,-0.224813793613828,non_sig,-0.40809799176449746
MEX3D,19p,-0.18625786754669,0.113908909431281,non_sig,-0.300166776977971
KCTD8,4p,-0.0915806960009404,-0.480389914782279,non_sig,0.38880921878133856
KCTD16,5q,0.05554229981300355,-0.188346310821432,non_sig,0.24388861063443554
SHOX2,3q,0.121747537299626,-0.0382796802421499,non_sig,0.1600272175417759
PHOX2B,4p,-0.471880483377828,-0.500090441671712,non_sig,0.028209958293884008
PITX3,10q,-0.542828378645668,-0.577625959291956,non_sig,0.03479758064628802
OTX2,14q,-0.9140505914068465,-0.645003563535524,non_sig,-0.2690470278713225
TCF4,18q,-1.0400192127302401,0.364037031035216,non_sig,-1.404056243765456
TCF12,15q,-0.5187859909313686,-0.0626509090622901,non_sig,-0.4561350818690785
TCF3,19p,-0.35916695435,-0.1730793054785565,non_sig,-0.18608764887144352
EPN2,17p,0.0111955577687737,0.20898455317624398,non_sig,-0.19778899540747027
EPN1,19q,-0.022329731032419052,0.08356540002650875,non_sig,-0.10589513105892781
